left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
giy,0.3587406,0.34207198,0.41564518,0.47294417,0.39106858,0.61127317,0.47376367,0.6217586,0.5252527,0.5306244,0.40165922,0.5757905,0.48818097,0.46083933,0.47279644,0.5115355,0.44759762,0.5239295,0.47059336,0.47553998
giz,0.5647456,0.38896593,0.40702352,0.66370374,0.3758098,0.4288622,0.38054916,0.6008108,0.55004376,0.5355536,0.5158179,0.43933153,0.4788434,0.36631677,0.4435223,0.45583633,0.5930811,0.6826718,0.6228855,0.47905132
gjf,0.45173395,0.42935428,0.49682102,0.5289026,0.4980286,0.41302714,0.45662552,0.40005583,0.44862372,0.38727987,0.38719556,0.35873574,0.40137568,0.39224997,0.45843336,0.37432125,0.4603291,0.41707873,0.4866359,0.438491
glc,0.41273102,0.4987499,0.5144156,0.43944487,0.44345704,0.4177798,0.50216156,0.53246355,0.36288306,0.3466871,0.3085782,0.48273528,0.45993194,0.432224,0.41464373,0.45528013,0.35242632,0.37052613,0.38871613,0.5118061
glk,0.63142204,0.45571223,0.5253296,0.45239916,0.44729972,0.5709989,0.3989813,0.4081436,0.5299242,0.6320526,0.4734481,0.41168705,0.6909529,0.3651115,0.6447929,0.52253526,0.6579209,0.45220587,0.4388355,0.5004241
glq,0.6984763,0.45005548,0.6176765,0.48564234,0.411048,0.4938041,0.41895282,0.54162437,0.4276595,0.41645375,0.4396307,0.41607428,0.34408647,0.61344576,0.39438474,0.5501228,0.5165266,0.48433954,0.5033699,0.52273035
gls,0.41103345,0.35188818,0.41558707,0.35509354,0.36801106,0.422226,0.42200512,0.32113707,0.41207075,0.4120387,0.6082868,0.32529497,0.43414497,0.47309238,0.38040158,0.3933111,0.4088569,0.37612534,0.37928236,0.48757887
gml,0.5564875,0.55093473,0.49659017,0.53465194,0.41050637,0.49285153,0.5203554,0.3077151,0.5382144,0.5592294,0.64897996,0.58036023,0.5434272,0.5651231,0.46068066,0.2768682,0.5315277,0.51683146,0.47487825,0.54920334
gmt,0.44213542,0.5320904,0.6846358,0.61897475,0.59290767,0.5891524,0.64993846,0.62880784,0.5798021,0.6906027,0.4853491,0.63416004,0.45190388,0.63203806,0.37480208,0.6596171,0.36605388,0.59561235,0.43229625,0.5329691
gnh,0.40276736,0.70544297,0.36411288,0.43123332,0.43967834,0.61305135,0.38145694,0.45673522,0.51421,0.45961535,0.39297146,0.46729943,0.50953203,0.4272591,0.4145181,0.51091534,0.7131634,0.39642143,0.6934544,0.35253242
gno,0.39461312,0.5694473,0.55147994,0.4677223,0.6593176,0.3377999,0.6608874,0.44692424,0.5854131,0.67706335,0.6082302,0.52474636,0.45510536,0.5842812,0.3628099,0.5282012,0.68139035,0.36504188,0.41209355,0.59858096
gnu,0.5865997,0.37345383,0.52477276,0.5762319,0.6307937,0.40636072,0.71999145,0.3676245,0.5396184,0.54431623,0.64517224,0.5108975,0.5970243,0.7175284,0.67008424,0.6294528,0.6163228,0.3931728,0.43013614,0.5851699
gny,0.47430143,0.45254248,0.38027772,0.44942734,0.3211454,0.35793373,0.39386702,0.4176165,0.34113157,0.46850225,0.44210252,0.4749811,0.38952875,0.39797232,0.34570864,0.47266418,0.48569837,0.38445437,0.41752958,0.3772027
god,0.72614145,0.6024649,0.6799462,0.6685417,0.63570446,0.36893225,0.51558626,0.4745213,0.5633925,0.68194366,0.36653835,0.36640576,0.34323257,0.3671267,0.55390567,0.55144083,0.74410826,0.57881135,0.75030273,0.4593243
goj,0.4476972,0.39124292,0.5801343,0.6244664,0.6647365,0.66731286,0.41640395,0.6779448,0.3461894,0.4762087,0.2662268,0.50106466,0.61933327,0.5473836,0.41136584,0.36869353,0.48943853,0.6373275,0.44710043,0.44122526
gop,0.56067365,0.4381399,0.39630458,0.54602987,0.46059144,0.5602026,0.6874112,0.6469138,0.44088987,0.43349737,0.528712,0.6181431,0.39471883,0.5848601,0.43348908,0.34808537,0.5860154,0.3958233,0.77930474,0.53945535
gpg,0.7141365,0.40688175,0.69426054,0.65570676,0.71041816,0.45822865,0.6806266,0.6435543,0.43079567,0.49683708,0.49213028,0.5111835,0.46251035,0.67587095,0.68675536,0.42948973,0.60523576,0.599754,0.6620926,0.6267995
gpi,0.35637715,0.35757098,0.336224,0.3409791,0.38954216,0.3231313,0.44101408,0.3790899,0.30658218,0.4059744,0.39658153,0.44244453,0.33783516,0.5205308,0.5229196,0.43174988,0.4447661,0.51120615,0.51103413,0.42676264
gpp,0.5063713,0.45091677,0.72307533,0.6915333,0.7032818,0.58377516,0.5037387,0.602154,0.37620652,0.5642342,0.5397257,0.7642264,0.39523086,0.49252665,0.5620768,0.61939377,0.6131788,0.7394457,0.6869997,0.6925492
gpu,0.40034378,0.59546334,0.42450476,0.37647846,0.5097816,0.46281984,0.56125826,0.66578406,0.656434,0.47647732,0.62239707,0.6197032,0.42286262,0.4498653,0.64457464,0.6498354,0.33476293,0.5740115,0.5503348,0.4811432
grm,0.44408357,0.48653165,0.45198527,0.4670641,0.40933776,0.4534808,0.52312005,0.53664434,0.38561133,0.42465696,0.44307455,0.49792808,0.40655097,0.49517292,0.3597194,0.43790928,0.4308918,0.43133762,0.42834944,0.5083066
gru,0.5456421,0.5078193,0.3958472,0.5087978,0.56035614,0.40468588,0.5900252,0.5946922,0.4923439,0.56862974,0.42598006,0.55194247,0.5904612,0.6314812,0.5486623,0.54501224,0.5217101,0.5576582,0.62001866,0.6202649
grx,0.6667303,0.5821448,0.6074547,0.67870355,0.6728068,0.638751,0.46321595,0.5949033,0.6212704,0.64787495,0.53138053,0.7038227,0.7435907,0.64463526,0.6107631,0.49972594,0.6932093,0.61697227,0.62873226,0.70478725
gsd,0.4067531,0.6370325,0.6537244,0.6096333,0.7517931,0.45960897,0.5797152,0.46407753,0.6740309,0.4746272,0.5571661,0.4227506,0.57937014,0.5616939,0.38601768,0.29529575,0.36331734,0.5303488,0.4275799,0.30174503
gtl,0.3272595,0.684287,0.41073835,0.6728692,0.3604334,0.7834977,0.29493463,0.52641416,0.53553873,0.69061285,0.46988186,0.4450717,0.60050875,0.6857929,0.6668382,0.43235624,0.40141338,0.41021356,0.365488,0.6566392
gtn,0.57620215,0.4549568,0.41034502,0.5119525,0.41294092,0.44823316,0.49871844,0.5930244,0.39330897,0.43933433,0.45386997,0.4196848,0.42582315,0.38769883,0.53186566,0.504999,0.5100581,0.43754825,0.49558303,0.3948977
gtt,0.5885551,0.42867735,0.5828406,0.64352936,0.57877785,0.6006823,0.5652179,0.6610489,0.53623575,0.7163299,0.6606876,0.6461328,0.60364604,0.6721764,0.37917426,0.65824604,0.6100535,0.35441232,0.5287353,0.6038424
gty,0.52439845,0.56206405,0.44662684,0.5584559,0.5425824,0.5210394,0.55491227,0.49478164,0.47963795,0.4633374,0.44580784,0.4902743,0.52049285,0.3929304,0.46091875,0.48471308,0.58770496,0.4621867,0.46652243,0.60014015
guj,0.43749326,0.50102377,0.35650203,0.46666646,0.5093234,0.36285555,0.49800143,0.43456706,0.5058017,0.3331192,0.38621452,0.4118369,0.4861624,0.42474115,0.46749616,0.34710592,0.50645155,0.37229967,0.38572705,0.32802868
gur,0.46906725,0.55995685,0.7426976,0.6909109,0.4599529,0.44827002,0.65341294,0.39191338,0.4875811,0.74724704,0.77489376,0.6624653,0.75174165,0.6422584,0.5598841,0.70764977,0.6149412,0.7504644,0.7071092,0.5971631
guu,0.58779025,0.605893,0.56812125,0.5324133,0.5972005,0.57271534,0.6086645,0.58293396,0.61701584,0.5950132,0.50822073,0.5084033,0.5738041,0.62987286,0.578269,0.63173753,0.65465736,0.6494423,0.6608232,0.44297767
gux,0.60925084,0.33308724,0.308975,0.2783344,0.6048269,0.79535353,0.31691602,0.3085612,0.3706011,0.36004266,0.7172877,0.64045084,0.62231076,0.48229685,0.7677681,0.37783885,0.74796873,0.49574518,0.46106797,0.67433643
gvs,0.5343513,0.4377478,0.44577417,0.4401332,0.43483964,0.41859123,0.3392552,0.4490361,0.42697164,0.4362047,0.35923377,0.39330596,0.4545813,0.39394745,0.39388815,0.37067264,0.3804977,0.4316764,0.41050297,0.36428294
gvy,0.4992387,0.50411373,0.41732863,0.5082984,0.5285517,0.57990515,0.44465062,0.500076,0.592691,0.4260067,0.3931121,0.52552694,0.461989,0.46272638,0.45296475,0.4933296,0.46215883,0.4551574,0.4568319,0.48475227
gwk,0.41363966,0.5801409,0.38063988,0.3917178,0.41152775,0.69837177,0.685213,0.6413656,0.37499407,0.6489859,0.44208583,0.35958514,0.74782145,0.6958635,0.6229314,0.61022663,0.61802864,0.46281168,0.71564335,0.66723216
gwq,0.621711,0.34722185,0.61685103,0.6233511,0.37747458,0.67263657,0.5668035,0.58470863,0.6411669,0.6375994,0.43789265,0.39236405,0.6405018,0.33391875,0.32547265,0.5214128,0.48144686,0.36422086,0.5547854,0.6575162
gwv,0.45565894,0.4122201,0.5990802,0.48829833,0.3899421,0.4218098,0.6288412,0.5082061,0.603594,0.6966476,0.54416484,0.5364857,0.38987198,0.70342076,0.5780349,0.46808133,0.3139833,0.60466564,0.48289725,0.6669003
gxd,0.57016295,0.6101248,0.43774593,0.568848,0.4453334,0.51169676,0.5757142,0.6620641,0.59869605,0.58249575,0.57259667,0.60800606,0.6271978,0.44360298,0.48509037,0.44089374,0.38309577,0.48576498,0.5925439,0.647113
gxn,0.3918971,0.70926964,0.4121365,0.38480142,0.36913708,0.67602456,0.621807,0.64349353,0.6116235,0.41876805,0.43413582,0.38005173,0.6498907,0.7471537,0.48774332,0.77384156,0.5658011,0.6940516,0.7058294,0.6124231
gxq,0.65736663,0.59432316,0.548647,0.4465634,0.45166495,0.4420905,0.5260124,0.4820811,0.43309784,0.50730044,0.5256635,0.5299571,0.46583548,0.5775754,0.43797708,0.38432553,0.548811,0.5356661,0.6055496,0.5983397
gxt,0.5598459,0.43962848,0.5230995,0.4264113,0.6118303,0.4012397,0.49007565,0.42457047,0.54444754,0.47330946,0.44103777,0.36526933,0.4992235,0.6133455,0.57046384,0.7686254,0.52444106,0.4905765,0.54194754,0.57745117
gyh,0.54469645,0.5941595,0.57484,0.41047952,0.48867932,0.6506853,0.5556566,0.44676358,0.5216148,0.6764722,0.4668064,0.61889046,0.5283851,0.5706051,0.6002538,0.40595636,0.44054177,0.6094191,0.37090147,0.4196267
gyu,0.31816137,0.45607057,0.35739875,0.45042872,0.36766452,0.37119907,0.40040207,0.45231006,0.4584827,0.46573335,0.29899657,0.47171465,0.40934312,0.3067412,0.34562105,0.50892526,0.50851583,0.5377508,0.46577257,0.2964413
gyz,0.64743704,0.72672784,0.6304503,0.35706988,0.67421764,0.60245603,0.55444384,0.3837473,0.59684294,0.48194158,0.6745217,0.43804353,0.68619204,0.5441011,0.7068011,0.6661716,0.58897007,0.56379217,0.5848621,0.5976722
gzj,0.5054661,0.64628506,0.57717395,0.5550729,0.6073019,0.63799906,0.61721957,0.63773,0.576713,0.5157487,0.6048179,0.61558175,0.59296155,0.58578414,0.6510928,0.43567815,0.51549834,0.5106869,0.5439408,0.5893734
gzk,0.5374142,0.65328336,0.5129083,0.490222,0.33119076,0.39869598,0.51706636,0.44305202,0.43127826,0.6899467,0.38014367,0.510151,0.6927138,0.59069365,0.4133925,0.5766887,0.6810124,0.71392053,0.49730408,0.6064259
gzl,0.60285336,0.7212197,0.61068755,0.4941719,0.6426537,0.35050038,0.37877095,0.6447827,0.6297091,0.6296326,0.7054684,0.58614963,0.44182837,0.5854947,0.26663917,0.66767526,0.31447387,0.55560124,0.59624875,0.45425355
gzy,0.4170013,0.4774036,0.45796216,0.3676834,0.41568232,0.42440072,0.37700644,0.39130497,0.35668343,0.4080764,0.4720399,0.3997463,0.45088065,0.40320095,0.3951903,0.52703846,0.4250702,0.4468696,0.45597175,0.3422091
haa,0.43915802,0.5279578,0.510958,0.52208906,0.45219985,0.51477,0.5321829,0.46294862,0.55076593,0.42901483,0.51230496,0.50169224,0.524801,0.5247557,0.50370556,0.494007,0.54573756,0.50742334,0.48517516,0.4821684
hab,0.74823564,0.71677,0.6973126,0.3281041,0.33406386,0.5895867,0.41274497,0.586447,0.6069751,0.39743355,0.56855875,0.380508,0.31328616,0.40204456,0.42154318,0.33558998,0.36367893,0.4093474,0.6548921,0.4347505
hap,0.40432313,0.572499,0.655231,0.39686182,0.5465187,0.4089376,0.38162118,0.39079633,0.48779985,0.43155456,0.4025147,0.61082405,0.562873,0.44298217,0.5667034,0.5343384,0.53186816,0.6241527,0.63285047,0.6004437
has,0.6021588,0.4200903,0.6058791,0.44077927,0.6298986,0.3572046,0.5733283,0.6749581,0.613272,0.5551574,0.60492325,0.51578635,0.3795068,0.6531228,0.7059728,0.6029498,0.48662454,0.60230625,0.5122664,0.5837974
hay,0.46381062,0.32892394,0.53106785,0.52601904,0.4477149,0.6483341,0.5386385,0.5852797,0.45869073,0.6416236,0.681852,0.6040823,0.5734633,0.53358334,0.42633578,0.47506246,0.61822194,0.5217918,0.38962075,0.44606212
haz,0.44856665,0.58257586,0.5251388,0.5435806,0.36084023,0.55685323,0.6065954,0.5353301,0.61007833,0.66539025,0.5399703,0.5510797,0.59638083,0.47301817,0.49666816,0.49461505,0.6017487,0.45254645,0.56204915,0.54970753
hbk,0.68708825,0.45011982,0.6309027,0.522981,0.4502533,0.48895386,0.60188365,0.6437767,0.5552625,0.6587478,0.5509958,0.73399144,0.5943414,0.682002,0.68055844,0.7791782,0.6234281,0.5693797,0.78765184,0.68348175
hbp,0.34937766,0.39795488,0.38430518,0.38382846,0.36848912,0.49171597,0.42497513,0.8838904,0.3668083,0.41148806,0.34157273,0.4391879,0.46033612,0.38909253,0.41721535,0.30420995,0.35988015,0.36474138,0.38353556,0.32414645
hcf,0.39847314,0.42974263,0.5987161,0.37745562,0.35096583,0.40960166,0.50340265,0.699128,0.43864757,0.4650932,0.41535166,0.42656368,0.46501392,0.66224736,0.43694797,0.37585208,0.48314846,0.3509328,0.44127214,0.40064582
hcn,0.49442738,0.57183695,0.42195472,0.34506157,0.4425674,0.6462976,0.61576915,0.38356987,0.5329259,0.41623354,0.34250098,0.59770226,0.53527963,0.45726514,0.3284437,0.47879803,0.4220817,0.68698287,0.4973352,0.33873275
hdj,0.32376188,0.7181116,0.44899264,0.5330646,0.52440834,0.43062532,0.4678353,0.5051042,0.50484675,0.51383114,0.521749,0.70697063,0.56732213,0.54275036,0.4067177,0.4069483,0.52415186,0.49947524,0.58506876,0.5393754
hem,0.5535595,0.5268178,0.3625327,0.54450375,0.5120031,0.45774958,0.46145025,0.4120372,0.4488838,0.4742396,0.43481317,0.41026226,0.42953444,0.4787668,0.36739808,0.48202035,0.44605488,0.47231737,0.47269794,0.4076683
heo,0.47455034,0.44093108,0.46394172,0.5556567,0.6212945,0.47444198,0.5937689,0.43600515,0.46447265,0.43691847,0.5176604,0.4067988,0.5448818,0.49490786,0.5743521,0.43735588,0.53473246,0.4376773,0.4940526,0.54597324
het,0.49451157,0.3760263,0.51940566,0.40579817,0.49840054,0.5021118,0.50669736,0.62569267,0.4397536,0.4984932,0.48245817,0.5191278,0.50230473,0.5242064,0.50139534,0.57540244,0.4492654,0.5145714,0.57781875,0.45154774
hez,0.3747616,0.38718408,0.8154413,0.47835627,0.34780416,0.3304396,0.54793346,0.68908536,0.30358997,0.61111987,0.4118462,0.46722984,0.27163097,0.35213038,0.55988944,0.3451693,0.64050543,0.35763305,0.60567576,0.55525124
hfc,0.7448207,0.6345285,0.41558027,0.37582266,0.8166114,0.40553063,0.3964137,0.33767283,0.57712334,0.41618204,0.5981998,0.41740724,0.48260504,0.6468238,0.5540351,0.6283164,0.79679745,0.5234614,0.5012677,0.5647859
hfm,0.58594704,0.35809058,0.42532098,0.63118666,0.5570265,0.57319576,0.32324594,0.4626325,0.6391132,0.56047755,0.6934464,0.6222913,0.60902065,0.40338987,0.6080182,0.4852758,0.48714212,0.5934489,0.46272826,0.34997052
hfx,0.34109142,0.44972882,0.43806422,0.39751494,0.5363335,0.469632,0.56804,0.4216954,0.4820899,0.48323214,0.43150267,0.43500608,0.42174417,0.47852832,0.4001974,0.4188022,0.48905134,0.37889636,0.46509147,0.500397
hgd,0.47624764,0.32322237,0.48066497,0.34624898,0.3893211,0.34249103,0.38550994,0.39277655,0.4194759,0.3641677,0.5813002,0.30550474,0.39519665,0.4302369,0.3871198,0.32825854,0.3960039,0.3910189,0.486179,0.39710233
hgi,0.5653742,0.4944919,0.5042072,0.39029512,0.4242523,0.41872668,0.5602629,0.4341014,0.40014428,0.35582596,0.47496313,0.41494182,0.33211866,0.45496348,0.40505558,0.46822166,0.43966064,0.5205647,0.49716464,0.44456723
hgp,0.51230145,0.4096967,0.59368163,0.5461193,0.48635697,0.4820292,0.42656723,0.46922743,0.49971187,0.55190104,0.5466555,0.4255988,0.5141446,0.62192374,0.4709142,0.41798383,0.5086477,0.49584696,0.47689706,0.49252653
hgw,0.5830044,0.7224181,0.5683269,0.5361722,0.5100417,0.4192231,0.6052388,0.55964744,0.5034802,0.64374,0.51284236,0.5234245,0.58555293,0.4638888,0.48740047,0.60453576,0.4453117,0.5667476,0.49744493,0.5513967
hgx,0.6390075,0.5581744,0.6761539,0.4353618,0.42620602,0.67749685,0.5754049,0.45558485,0.52028626,0.56076384,0.4350218,0.6462905,0.52986205,0.35730588,0.6107405,0.5249659,0.44848338,0.6000164,0.65573686,0.60835785
hhj,0.51571536,0.6878681,0.55482,0.53521365,0.49854937,0.43189934,0.32305852,0.6287514,0.6077518,0.50818366,0.5744753,0.59647506,0.46748346,0.53643805,0.4416065,0.6021625,0.45729303,0.4403277,0.43611556,0.5361407
hhn,0.39155528,0.3696066,0.481937,0.39078817,0.3455487,0.38308027,0.3992692,0.41579458,0.35908866,0.43088537,0.45630834,0.45688134,0.37848264,0.45314088,0.47117218,0.51098996,0.4351568,0.40451452,0.44529724,0.3663027
hia,0.42420527,0.45023292,0.3644573,0.6639359,0.52564055,0.4971564,0.54525656,0.32434943,0.56480896,0.5911003,0.45398906,0.527375,0.62017965,0.5906095,0.40385696,0.6108639,0.3757084,0.61260927,0.5797783,0.5468743
hih,0.37615687,0.46414527,0.39078647,0.35429955,0.41248626,0.39670336,0.5043765,0.4674668,0.41617733,0.3863081,0.46845725,0.52867967,0.49786612,0.37388366,0.53105515,0.4996426,0.4077115,0.40492997,0.3977315,0.4827778
hik,0.50793433,0.4503362,0.42613742,0.4790691,0.3950676,0.41063842,0.51647854,0.32735947,0.44479725,0.57675904,0.48618892,0.37916943,0.4809624,0.51338136,0.4524897,0.41557127,0.43952262,0.55032337,0.43067378,0.44723788
hip,0.34112716,0.6000555,0.69866663,0.5565216,0.47817543,0.50078857,0.4554642,0.43832666,0.59618545,0.37562543,0.45416602,0.6846472,0.6316671,0.5052773,0.74711,0.31700295,0.37597534,0.45901445,0.40379298,0.5871319
hir,0.49749684,0.43709362,0.43876812,0.3719732,0.6129852,0.6468172,0.49835792,0.6140566,0.8170948,0.6366515,0.39175236,0.6401898,0.61209804,0.5757285,0.6128107,0.66451013,0.3776382,0.6243345,0.6507938,0.76173544
hji,0.4836718,0.7061563,0.5811624,0.4930585,0.5430588,0.5463432,0.5112783,0.5577789,0.49869376,0.61165935,0.5943965,0.46685606,0.4174638,0.5942014,0.40403494,0.43148074,0.5957901,0.57530487,0.591656,0.5622896
hjt,0.3646963,0.44573146,0.42043498,0.49994314,0.515438,0.3641734,0.39657313,0.44223312,0.47307873,0.43275097,0.6705079,0.44900018,0.37600544,0.3653571,0.4194813,0.34895664,0.38300303,0.4648792,0.4020676,0.35229552
hkf,0.4960262,0.37687305,0.36151752,0.5232805,0.35155722,0.41546664,0.63202214,0.34641442,0.50637054,0.45281416,0.30773428,0.32864073,0.2708858,0.61886483,0.45662737,0.53717804,0.47651857,0.577289,0.4861206,0.45537654
hkm,0.40699875,0.5717347,0.47471514,0.48186022,0.530777,0.40430897,0.5272257,0.42412046,0.4568518,0.5254959,0.5082088,0.5737065,0.55608183,0.45724937,0.453534,0.5584772,0.49716547,0.47832304,0.48028046,0.46392697
hkv,0.6561063,0.48784387,0.68300116,0.5626727,0.6965633,0.58695215,0.5271767,0.474976,0.66081816,0.6272599,0.506767,0.63288474,0.5552511,0.57957387,0.47773826,0.6390104,0.5771159,0.7239037,0.38792107,0.54937315
hle,0.38881493,0.43615586,0.45888793,0.45833343,0.4856511,0.51343143,0.46006542,0.43220586,0.39398426,0.4268566,0.4643402,0.43307322,0.47286308,0.45499825,0.49301484,0.47201675,0.45900333,0.42177135,0.39237663,0.47295818
hlf,0.57164365,0.44195163,0.38758454,0.535626,0.62515575,0.6727303,0.60123354,0.662332,0.53442025,0.59296256,0.61605555,0.40431738,0.60677296,0.4242588,0.70301825,0.66744226,0.6188627,0.46236503,0.5886623,0.5760234
hmb,0.3766898,0.62639755,0.5433216,0.5131774,0.34256127,0.3918974,0.53305006,0.63179654,0.37688777,0.5082393,0.56815636,0.33459952,0.67090195,0.56659436,0.57955813,0.5644531,0.63932514,0.5645004,0.69626766,0.49296194
hna,0.5410336,0.37806937,0.3770375,0.58232486,0.44692925,0.33507332,0.43987176,0.43051884,0.44679484,0.56849974,0.4297103,0.6980948,0.29708496,0.3533123,0.64883316,0.6059064,0.5682859,0.5277388,0.45711812,0.663244
hnf,0.4097037,0.43309844,0.40985966,0.5133849,0.5260989,0.65816694,0.35977358,0.58689463,0.3943621,0.5240212,0.7328333,0.6599299,0.6970578,0.55854166,0.43301937,0.4665297,0.3444323,0.33512992,0.59308136,0.5761788
hny,0.44094965,0.46331334,0.45069143,0.48215652,0.46880895,0.5858517,0.4485421,0.35702825,0.44283777,0.5189817,0.474675,0.5108273,0.63491285,0.42924497,0.3784726,0.46298385,0.49693677,0.42737237,0.54205304,0.47417742
hoe,0.35510007,0.32965297,0.5795314,0.4170102,0.51156855,0.55248076,0.6711531,0.31339455,0.56128603,0.5834054,0.5447616,0.49349484,0.5448664,0.5815251,0.66386336,0.41437915,0.48877767,0.61243147,0.45822674,0.43522927
hoh,0.41603988,0.35611403,0.47927085,0.46609104,0.5781996,0.43028554,0.41365167,0.45337662,0.47446766,0.4081648,0.50858223,0.509729,0.47793546,0.48168573,0.4136224,0.4741991,0.4887123,0.4218924,0.52200997,0.44217157
hok,0.5637546,0.71804994,0.5614353,0.52570134,0.7536046,0.6916465,0.62612945,0.66574407,0.70248204,0.39963037,0.6065213,0.6334091,0.68898976,0.54550856,0.40504473,0.6945363,0.61575764,0.63862735,0.6528378,0.46150917
hpu,0.50130373,0.46131536,0.44838938,0.52212024,0.5852097,0.42956522,0.53242433,0.5136778,0.4067555,0.46928138,0.6196664,0.6012981,0.5415699,0.5624849,0.465588,0.5319922,0.46883246,0.4736421,0.3473284,0.5458425
hpz,0.29188174,0.54639894,0.38868114,0.27195266,0.4276603,0.28578398,0.47856474,0.4659782,0.36353356,0.32653877,0.44700435,0.3592277,0.41054296,0.52234125,0.2553318,0.68171453,0.4178092,0.39094067,0.37586978,0.42542565
hqc,0.4254312,0.51784843,0.4485502,0.48438838,0.43376604,0.48557287,0.48136294,0.48082533,0.38587075,0.5526864,0.3104243,0.4331589,0.5822308,0.39322677,0.40189856,0.4795901,0.4986913,0.41993418,0.43523356,0.5251821
hql,0.7379865,0.6725404,0.34527448,0.32180882,0.4413123,0.4057114,0.45888305,0.64972895,0.4130999,0.34663013,0.5962613,0.4028222,0.5726634,0.38201478,0.37761894,0.56253904,0.72390985,0.54771245,0.50691664,0.71628934
hqm,0.44407827,0.5010725,0.4915241,0.5391339,0.49024388,0.49295998,0.5688757,0.37084553,0.43267745,0.50589156,0.45274615,0.51029336,0.47998717,0.50977755,0.60864776,0.36261696,0.48534885,0.44015333,0.4459581,0.47647774
hqp,0.5599019,0.5118834,0.6665074,0.3409971,0.35977265,0.61683077,0.5174309,0.32927993,0.5068996,0.3785359,0.6017663,0.63510257,0.6478132,0.7188538,0.5764137,0.35455242,0.6795602,0.4182566,0.56416684,0.41204995
